"Country","Region","Year","CO2","CO2CAPITA","ENERGY","ENERGYCAPITA","GDP","GDPCAPITA"
"Mozambique","Africa",1978,183.570395137843,216.846583373078,109.978047956771,129.913997992751,93.1907463989524,110.083627283285
"Mozambique","Africa",1979,174.678110796463,200.755968850048,110.48125633232,126.975106117386,94.5438673068529,108.658409422195
"Mozambique","Africa",1980,216.027283700506,242.017161330695,113.476865923674,127.129075999612,98.515931907464,110.36821728105
"Mozambique","Africa",1981,187.513105637199,205.039271287973,110.665315771699,121.008798961416,103.448275862069,113.117208670176
"Mozambique","Africa",1982,171.516436336342,183.305449703449,110.663627152989,118.269982599885,96.28982976866,102.908216405572
"Mozambique","Africa",1983,158.685867673868,166.205641304532,109.476528199932,114.664379657672,81.1872544740288,85.0345395806935
"Mozambique","Africa",1984,135.40758185894,139.626016704021,107.992232353934,111.356580123135,75.9057180270624,78.2704550784916
"Mozambique","Africa",1985,138.655013522897,141.501552379468,107.510976021614,109.718138698086,76.6477520733304,78.2213035735766
"Mozambique","Africa",1986,135.606391032563,137.843303754271,106.388044579534,108.142982297037,74.9017896115234,76.1373417472665
"Mozambique","Africa",1987,135.524783370848,137.88612974473,105.31577169875,107.150764601361,85.9013531209079,87.3980745592924
"Mozambique","Africa",1988,136.652444495264,139.234721715229,104.056062141169,106.02237602497,92.9725010912265,94.7293724925237
"Mozambique","Africa",1989,134.494129320019,136.432673135131,102.956771361027,104.440748493373,98.9960715844609,100.422960797103
"Mozambique","Africa",1990,100,100,100,100,100,100
"Mozambique","Africa",1991,83.271351468984,81.159220979829,99.5339412360689,97.0093194029674,104.88869489306,102.228252777696
"Mozambique","Africa",1992,100.028493522565,94.169319584887,100.8020938872,94.8976062700396,99.3889131383675,93.5672026532139
"Mozambique","Africa",1993,118.02662530649,106.81185933936,102.777777777778,93.0119412861698,108.118725447403,97.8453977181017
"Mozambique","Africa",1994,98.8505768324609,86.039830332856,103.860182370821,90.4002056019406,114.75338280227,99.8816790231043
"Mozambique","Africa",1995,105.843108578763,88.9420001203559,106.117865585951,89.1728837186786,117.328677433435,98.5935445635578
"Mozambique","Africa",1996,100.327906039612,81.7491170289256,108.098615332658,88.0808411570472,148.843299869053,121.280397650903
"Mozambique","Africa",1997,110.453249875283,87.5351660838195,111.313745356299,88.2171162747836,164.993452640768,130.758753553746
"Mozambique","Africa",1998,106.530457178108,82.2616661884661,112.41979061128,86.8093457327502,184.548232213007,142.506147782661
"Mozambique","Africa",1999,105.660344301342,79.4919615166839,114.635258358663,86.2441023276717,198.996071584461,149.711683876866
"Mozambique","Africa",2000,121.461524062273,88.9232685332992,121.119554204661,88.6729087777017,202.313400261894,148.11578364643
"Mozambique","Africa",2001,120.273464046984,85.5841188397333,127.434988179669,90.6801118528381,228.066346573549,162.287313025835
"Mozambique","Africa",2002,126.686996349325,87.5527683695888,129.098277608916,89.219193146231,248.101265822785,171.461580783621
"Mozambique","Africa",2003,153.465005989172,102.977421722562,136.144883485309,91.355348352346,264.2514185945,177.316839093018
"Mozambique","Africa",2004,155.884096833715,101.568101294179,141.416751097602,92.1417334540338,284.897424705369,185.628239690113
"Mozambique","Africa",2005,139.641313579054,88.3837575225592,143.343465045593,90.7269756515201,309.733740724574,196.041065033796
"Mozambique","Africa",2006,149.64705838959,92.0544882135248,147.624113475177,90.8100858124055,340.244434744653,209.299318309205
"Mozambique","Africa",2007,181.881347070469,108.77090219259,153.964876730834,92.0759540091554,365.51724137931,218.591080130775
"Mozambique","Africa",2008,179.975416268234,104.658893948198,156.952043228639,91.2703945228685,390.615451767787,227.149807394601
"Mozambique","Africa",2009,204.076417967702,115.397067873144,162.747382641,92.0271482017696,415.451767786993,234.921390343694
"Mozambique","Africa",2010,219.15797491279,120.495885881906,168.189800742992,92.4729252717936,443.212570929725,243.683997305715
"Mozambique","Africa",2011,260.353522546307,139.163261122006,174.951030057413,93.5142172893523,474.770842426888,253.772862650691
"Mozambique","Africa",2012,241.740705256179,125.619115947834,178.22357311719,92.6128169946398,508.948057616761,264.471823201777
"Mozambique","Africa",2013,272.419561125983,137.635333486101,184.591354272205,93.2616310623769,545.307725883894,275.507420958908
"Mozambique","Africa",2014,357.195075507835,175.500167169708,196.487673083418,96.5400192707033,584.679179397643,287.269620330147
"Myanmar","Asia",1971,115.286406912291,173.971192842786,74.0219487986217,111.701692107041,58.1790948967583,87.7942752210413
"Myanmar","Asia",1972,112.263684942047,165.37015160643,75.284191995805,110.897466534621,59.591312720659,87.7810524759521
"Myanmar","Asia",1973,87.9616514206438,126.497949032078,74.1371238084537,106.616849018203,59.0242858671231,84.8830255535858
"Myanmar","Asia",1974,102.853272500863,144.418137445057,77.1691293518362,108.354568194758,62.1696801112656,87.2935706265313
"Myanmar","Asia",1975,100.347485128132,137.570471191458,78.4856827162575,107.599232200706,64.7587461217503,88.7804134439596
"Myanmar","Asia",1976,107.139109811485,143.426896518405,81.3884675169017,108.954566907247,68.6958382368674,91.9629713125368
"Myanmar","Asia",1977,114.568310163825,149.782795588429,83.1132835178006,108.659540653333,72.7827110302771,95.1536940104214
"Myanmar","Asia",1978,118.49017992922,151.307666229534,84.1863775118453,107.502953554842,77.5221996362469,98.993039886911
"Myanmar","Asia",1979,121.75121976275,151.870872092109,85.8381557016312,107.073387770472,81.5555793302664,101.731358264833
"Myanmar","Asia",1980,129.594831522865,157.926665538598,88.2287394422908,107.517178432662,88.028244356478,107.272851402123
"Myanmar","Asia",1981,128.112921678365,152.540802180926,89.4909826394741,106.554640241961,93.6236225526907,111.475269630694
"Myanmar","Asia",1982,131.584399813864,153.119639961799,91.3468921474989,106.296819813291,98.8766449128063,115.058899771524
"Myanmar","Asia",1983,127.239992425754,144.779521150351,92.4930239526565,105.242820769794,103.209585963411,117.436618385747
"Myanmar","Asia",1984,140.054573410769,155.951556402019,95.7656797198345,106.635623803607,108.302129025356,120.595030721488
"Myanmar","Asia",1985,146.522759407052,159.832287372096,102.919639680132,112.268438651829,111.394030170108,121.512608100853
"Myanmar","Asia",1986,154.789496534987,165.582071887372,104.971253066652,112.290290752778,110.217181983524,117.901987918763
"Myanmar","Asia",1987,115.359236197126,121.132244342774,100.881135644325,105.929605424601,105.798651973895,111.0932126851
"Myanmar","Asia",1988,109.321356280606,112.801508518076,99.7677772159485,102.943799403364,93.7841018508612,96.7696388310071
"Myanmar","Asia",1989,106.789018161579,108.407111791045,102.425229881829,103.977202311406,97.2504546913448,98.7240176466728
"Myanmar","Asia",1990,100,100,100,100,100,100
"Myanmar","Asia",1991,97.9742214996649,96.6376238033348,98.3341760773077,96.9926677580413,99.3473841874398,97.9920533380714
"Myanmar","Asia",1992,104.476880024103,101.765994972232,101.384909264565,98.7542522718685,108.944046218038,106.117250602447
"Myanmar","Asia",1993,118.820211583127,114.36874176189,100.572129520385,96.8043042198528,115.52369744303,111.195727933856
"Myanmar","Asia",1994,139.397193287133,132.588938918862,106.908627825533,101.687137239996,124.157483684605,118.093547168263
"Myanmar","Asia",1995,171.850893666433,161.457817768465,110.575500496283,103.888194165806,132.79126992618,124.760414121559
"Myanmar","Asia",1996,181.5101267204,168.349029457152,110.786186489878,102.753203415255,141.33946720873,131.091099755738
"Myanmar","Asia",1997,179.829354597099,164.591504674925,113.114032623556,103.529309055641,149.331336257623,136.677737540831
"Myanmar","Asia",1998,198.381298870686,179.174440371123,116.182557072495,104.934007201554,158.093505937734,142.787226487345
"Myanmar","Asia",1999,220.068607741727,196.24306377835,116.588010562391,103.965707000963,175.393174280518,156.404378797243
"Myanmar","Asia",2000,237.137466680602,208.966510653494,120.252074086559,105.966622113574,199.497164865732,175.797721932344
"Myanmar","Asia",2001,209.49783313712,182.595557236929,117.513156169822,102.422922052156,222.135444527656,193.610333186846
"Myanmar","Asia",2002,207.97720877805,179.431066115004,121.482480289155,104.808267601284,248.849898363111,214.69372931894
"Myanmar","Asia",2003,262.102221139863,224.001627673792,131.76208401221,112.608436342385,283.299454370386,242.117516677588
"Myanmar","Asia",2004,255.558701553513,216.510787490842,139.012491338465,117.772174407658,321.728896972291,272.57055392201
"Myanmar","Asia",2005,270.081039828419,226.973976994547,139.484427964118,117.221613793912,365.379266074676,307.061855156526
"Myanmar","Asia",2006,250.862873700476,209.269932789259,141.45925801075,118.005382700325,413.159302449984,344.657693582026
"Myanmar","Asia",2007,260.690610720828,215.996972022127,146.772290578122,121.609175926846,462.704611105167,383.377040941533
"Myanmar","Asia",2008,193.63405609797,159.396155095188,141.492967769725,116.474526692197,479.362362255269,394.602679820833
"Myanmar","Asia",2009,179.590755638328,146.857482423579,134.051538475944,109.618512298209,504.011982454263,412.147777826674
"Myanmar","Asia",2010,202.002600899863,164.025346606626,131.291083768751,106.60786259977,530.951107307157,431.130287527338
"Myanmar","Asia",2011,207.007250474732,166.825008550447,134.127385433639,108.091876832822,562.319460789558,453.167454952268
"Myanmar","Asia",2012,292.428309790735,233.785703588981,146.606550929828,117.206558025831,603.370065261581,482.372227684288
"Myanmar","Asia",2013,343.275033277872,272.156770400566,155.550873644587,123.324504552094,653.150743554081,517.833747630913
"Myanmar","Asia",2014,499.786980730393,392.884175749792,180.806037792385,142.132216058999,708.665882101209,557.084561435438
"Nepal","Asia",1971,21.2433831984364,32.5493368136932,63.181441304498,96.8072737842464,50.6644766313275,77.6286478927681
"Nepal","Asia",1972,29.0028506583557,43.5275005636533,64.9226145235957,97.4359097854925,52.2472748992086,78.4127503331973
"Nepal","Asia",1973,44.0553548460633,64.744409983919,66.8969805845367,98.3128056234131,51.9934298939824,76.410324086334
"Nepal","Asia",1974,41.7754986417188,60.0979732532311,68.2477717128446,98.180821111616,55.2934149619232,79.5447638330032
"Nepal","Asia",1975,35.5986997153812,50.1157387565292,69.5329233745595,97.8882332972279,56.0997461549948,78.9770481812448
"Nepal","Asia",1976,27.2837394022222,37.5745347840729,70.7938920748981,97.4957105788625,58.5635359116022,80.6523469803254
"Nepal","Asia",1977,32.2557971395079,43.4481924672027,72.5989774062046,97.7899981706977,60.3255188890548,81.2577889189784
"Nepal","Asia",1978,31.5444176376524,41.5493341320459,74.2123264008844,97.7501877437188,62.9834254143646,82.9598256459359
"Nepal","Asia",1979,50.6923266892469,65.2793449780037,76.697989359497,98.7682916432385,64.4766313274601,83.0301652012681
"Nepal","Asia",1980,58.0295033641344,73.0415683042718,78.7984522904719,99.1833843403643,62.9834254143646,79.2770556827416
"Nepal","Asia",1981,49.6606811408444,61.0842348193021,80.1561528363159,98.5946456952309,68.2395102284605,83.9367920654858
"Nepal","Asia",1982,56.7159208878052,68.1565650986949,82.3671664478684,98.9821385974577,70.8227564581156,85.1090088187999
"Nepal","Asia",1983,81.0657506417054,95.1725318546005,85.0739307676363,99.8782016065547,68.7024040615201,80.6577585142201
"Nepal","Asia",1984,88.6776007089211,101.731994398396,87.2175775582118,100.057038538043,75.3621024339256,86.4562969833283
"Nepal","Asia",1985,61.5773493905894,69.048862168148,88.0190699923997,98.6988997126693,79.9910407645214,89.6967862874633
"Nepal","Asia",1986,82.595004251962,90.5684279013733,90.9728459890831,99.7550362466298,83.6493952516052,91.7246060031351
"Nepal","Asia",1987,83.4970236266051,89.5662326470829,92.6742900573482,99.4105737325332,85.0679408690458,91.2513362962258
"Nepal","Asia",1988,82.64495502754,86.7020289463283,94.8421198093001,99.4979574288218,91.6081827684038,96.105265124289
"Nepal","Asia",1989,64.6197650860841,66.2348174593048,96.1013611552546,98.5032382155746,95.5801104972376,97.9689598544833
"Nepal","Asia",1990,100,100,100,100,100,100
"Nepal","Asia",1991,125.883329738814,122.644142328058,103.238789470048,100.582283736946,106.375989248917,103.638758148527
"Nepal","Asia",1992,127.052870716889,120.47075295841,105.753817453189,100.275121254056,110.736150515156,104.999338913035
"Nepal","Asia",1993,145.051129703279,133.832928316785,108.545222137774,100.150374307397,115.006719426609,106.112141756191
"Nepal","Asia",1994,180.552162801535,162.227749902985,112.39722241415,100.989920057817,124.458712856503,111.827278218351
"Nepal","Asia",1995,196.956243344087,172.565747873165,115.934844192635,101.57780608005,128.774077945349,112.827066002138
"Nepal","Asia",1996,204.867909811472,175.301756183473,118.722794168452,101.58894253322,135.627893086457,116.054329188986
"Nepal","Asia",1997,234.61946336999,196.349094998006,122.560975609756,102.569225491317,142.481708227565,119.240552605538
"Nepal","Asia",1998,246.035059410134,201.661378617368,125.744489739515,103.065828159625,146.782141257279,120.309231673399
"Nepal","Asia",1999,335.8874531921,270.006547189635,132.664271401921,106.643524538486,153.262654920113,123.201744735697
"Nepal","Asia",2000,346.328506248317,273.415706154421,140.04871139363,110.564151176892,162.7594445274,128.493576635743
"Nepal","Asia",2001,374.26585210771,290.563381806997,144.659020244593,112.306837223983,170.568911452889,132.422125779796
"Nepal","Asia",2002,298.353971086658,228.076441901789,146.262005112969,111.809866616114,170.777960280723,130.551067894983
"Nepal","Asia",2003,324.467275537194,244.527953601596,150.400746217094,113.346366383883,177.512318948783,133.778434265073
"Nepal","Asia",2004,301.252121790495,224.068071537323,152.568575969046,113.478857481223,185.829475884725,138.217955275478
"Nepal","Asia",2005,343.432143491704,252.346619881661,157.735092931666,115.900384667945,192.295057488428,141.294310089313
"Nepal","Asia",2006,279.375581781265,202.995159872236,157.724728805362,114.603274686752,198.760639092131,144.420093737486
"Nepal","Asia",2007,288.017289449659,207.106355082317,160.783873419471,115.615843908369,205.539793937584,147.798757595849
"Nepal","Asia",2008,321.978453001014,229.231535276163,166.408139293858,118.473745361652,218.082723607585,155.263301266985
"Nepal","Asia",2009,382.855597559899,269.825879346731,171.33109928833,120.74934993652,227.967746752277,160.665269417936
"Nepal","Asia",2010,460.472509752693,321.11087132702,176.3732467353,122.994024047961,238.957742272659,166.637371843808
"Nepal","Asia",2011,492.106324751559,339.34496259957,182.555448075727,125.885948998686,247.125578617291,170.411994350244
"Nepal","Asia",2012,555.436644648841,378.531456820064,174.500794583017,118.922726158136,258.951769449007,176.47627588136
"Nepal","Asia",2013,543.346545518343,365.848785920775,194.025081185656,130.641928204834,269.64312378677,181.557443003831
"Nepal","Asia",2014,662.122673293991,440.443767271552,201.92254542942,134.318805552376,284.142153202927,189.011259461553
"Netherlands","OECD",1971,88.1103061856754,99.8169430466341,77.4184613043147,87.7045430586321,61.557803626192,69.7365841140436
"Netherlands","OECD",1972,98.3387495877816,110.267763697567,88.8716231641428,99.6522244136866,63.1007918511523,70.7552539984376
"Netherlands","OECD",1973,102.442132575836,113.945717786205,94.3599421657408,104.95594995917,66.750733701645,74.2464069533031
"Netherlands","OECD",1974,96.7131808147893,106.739416203105,92.7964386271973,102.4166261656,69.591483217694,76.806017843526
"Netherlands","OECD",1975,91.0650317256959,99.6448776869676,89.827562590366,98.2908183044071,69.6770581815509,76.2418000468258
"Netherlands","OECD",1976,97.1155062262579,105.393557798873,99.4292671790579,107.904541968008,73.0129738430887,79.2365439651961
"Netherlands","OECD",1977,95.5971156118525,103.124284573496,96.1692413058367,103.741458559349,74.4157246823454,80.2751036970999
"Netherlands","OECD",1978,98.6960078151799,105.833218223222,98.9340232858991,106.088445803453,76.1502198748796,81.657029662804
"Netherlands","OECD",1979,105.693939778202,112.569995572523,104.021307358649,110.788547890104,77.6900037509731,82.7442273098044
"Netherlands","OECD",1980,100.354598932162,106.022066033293,97.9605813865003,103.492847751203,80.2155961314085,84.7457248640205
"Netherlands","OECD",1981,98.8712203006014,103.729074881244,92.5762118560231,97.1247728372273,79.5871667712792,83.4975350410831
"Netherlands","OECD",1982,93.1130770442842,97.2443517734011,82.4521725896051,86.1104404483529,78.599661846949,82.0870001136352
"Netherlands","OECD",1983,90.0454246563116,93.6740647506883,86.0637698805266,89.5319577118757,80.2265286157778,83.4594879746681
"Netherlands","OECD",1984,93.3813945487817,96.7740209610095,91.0544098622632,94.3624949186194,82.6827562678006,85.6866919458376
"Netherlands","OECD",1985,95.5123253777787,98.5382887508047,92.2900844684575,95.2139627657395,84.8162871398171,87.5033851379656
"Netherlands","OECD",1986,97.6274322955307,100.174176599252,95.7508560992314,98.2486473615166,87.1799656569198,89.4541735892071
"Netherlands","OECD",1987,100.325477163999,102.261654880681,97.9307510843924,99.8207130699954,88.8637567409133,90.5787351340992
"Netherlands","OECD",1988,98.9224849128489,100.175771137693,97.0700859904117,98.2999034755206,91.9216480154713,93.0862380004912
"Netherlands","OECD",1989,101.041148603461,101.728549654852,97.716459934556,98.3812425327905,95.9847623786824,96.6377639279379
"Netherlands","OECD",1990,100,100,100,100,100,100
"Netherlands","OECD",1991,105.030908162854,104.187482367281,105.589072368922,104.741164368083,102.439074961029,101.616462267222
"Netherlands","OECD",1992,104.226191064646,102.612888805379,104.051898637851,102.441294226054,104.186764531251,102.574072549638
"Netherlands","OECD",1993,107.79845162742,105.380212980709,104.966897496385,102.612178997938,105.496966235588,103.130356724874
"Netherlands","OECD",1994,107.877233593985,104.833301510259,105.630012936611,102.649489848743,108.620829398581,105.555915546492
"Netherlands","OECD",1995,112.895142829007,109.149010340568,112.473023361997,108.74089781318,112.005564257562,108.288950126635
"Netherlands","OECD",1996,119.507131799035,115.050437910613,118.537858610456,114.117311132969,116.000444839019,111.674523316297
"Netherlands","OECD",1997,114.443128803614,109.596453499975,114.890951982345,110.025311332657,120.988296586991,115.864432924511
"Netherlands","OECD",1998,114.698245792998,109.176251663245,115.761814169394,110.188615958092,126.46358634495,120.375165579696
"Netherlands","OECD",1999,110.993975936885,104.941929175066,113.834259188798,107.627343417988,132.852115529971,125.608233969668
"Netherlands","OECD",2000,111.484979731641,104.658082656001,114.865078761129,107.831197854704,138.483287435748,130.003121297709
"Netherlands","OECD",2001,114.912232763611,107.061842742485,118.187200365269,110.113076348543,141.425068186659,131.763416704232
"Netherlands","OECD",2002,115.123119294217,106.56749018955,119.774750780002,110.873425398444,141.571714270096,131.050499361809
"Netherlands","OECD",2003,117.203859032278,107.985334460671,123.974126778784,114.223095171207,141.973577316226,130.806821188783
"Netherlands","OECD",2004,118.400461806086,108.732594164142,126.028917129594,115.738155832886,144.856737331984,133.028609787488
"Netherlands","OECD",2005,115.300672125135,105.619853297444,123.928924739365,113.523664771667,147.986066737162,135.560932740109
"Netherlands","OECD",2006,112.332706028691,102.749951472422,122.527052735713,112.074650097344,153.193322136961,140.124875220682
"Netherlands","OECD",2007,112.878500142022,103.015932447357,122.38962027243,111.696034571499,158.858987915835,144.978953008791
"Netherlands","OECD",2008,113.418193478613,103.118110579369,121.34312457195,110.323338380593,161.558180608412,146.886260678463
"Netherlands","OECD",2009,110.127732605351,99.6054229246147,118.801004489765,107.449994802645,155.471237199098,140.616518359852
"Netherlands","OECD",2010,117.333365743782,105.573189126674,127.079674301804,114.342637357877,157.652079339678,141.85080844511
"Netherlands","OECD",2011,109.10226569745,97.6907425495586,117.800471805799,105.479162048839,160.274744641669,143.510849347572
"Netherlands","OECD",2012,107.727860179724,96.1203633062522,118.480785328362,105.714678743017,158.580586546636,141.493793404523
"Netherlands","OECD",2013,107.502185979345,95.6449508234089,117.652385663192,104.675607649269,157.795144092029,140.390715401402
"Netherlands","OECD",2014,102.408554486087,90.7673543586071,111.026558100601,98.4057141798912,159.390532845518,141.271957687498
"New Zealand","OECD",1971,62.0907477789717,73.1257305371758,53.1972916325783,62.6516985602956,71.1610441670088,83.8080314159639
"New Zealand","OECD",1972,71.1428124034979,82.3771734421553,59.2163187707939,68.5673337500473,74.8037960928256,86.6162733337112
"New Zealand","OECD",1973,76.782836694145,87.1721670041572,61.422126645006,69.7330303512639,80.6392021443578,91.5503294624432
"New Zealand","OECD",1974,79.9826810721272,88.9780947415188,67.9117676850315,75.549601715571,85.4712515998165,95.0839484321177
"New Zealand","OECD",1975,75.5625972781323,82.5632136764303,66.5965420786486,72.7664841047236,83.9921759918862,91.7737640494435
"New Zealand","OECD",1976,83.6008837895801,90.4960786335859,70.9793288297764,76.8335289290231,84.7721619859457,91.7639609687404
"New Zealand","OECD",1977,86.0857038596698,92.8283501018754,74.2736261424464,80.0910936631943,81.4348844509913,87.8132561551131
"New Zealand","OECD",1978,83.7529555651772,90.2840265648267,73.7313293284402,79.4809120565129,81.6932699041318,88.0637262341439
"New Zealand","OECD",1979,75.2153449563911,80.8481066086384,68.6621007768246,73.804100038314,83.483856946222,89.735834760869
"New Zealand","OECD",1980,75.7526640038317,81.2702721644161,70.0061553805038,75.1052042297835,84.556035835889,90.7148565122308
"New Zealand","OECD",1981,74.742454528042,79.8562873370559,69.3913964922123,74.1391131986798,88.4921880659728,94.5467691943384
"New Zealand","OECD",1982,82.5027046453678,87.4274655258642,74.0920813756886,78.5147943701532,89.3156407717756,94.64708021464
"New Zealand","OECD",1983,83.0552685801951,86.8398700933038,76.6968202395144,80.1916846459647,92.4343773393543,96.6463591957973
"New Zealand","OECD",1984,84.7785800824512,87.7710713990509,81.7442322526355,84.6296179828544,96.8643597111878,100.283451597863
"New Zealand","OECD",1985,86.9232345190238,89.6063783718421,87.2435582774285,89.9365898746229,98.4291613339451,101.467469798104
"New Zealand","OECD",1986,82.2269952234986,84.5069027693055,87.6206727285477,90.0501307475294,101.092704836879,103.895701832661
"New Zealand","OECD",1987,87.9533750180214,89.6274120651922,88.0951824408032,89.7719185416402,96.8993745623144,98.7436828999053
"New Zealand","OECD",1988,93.8426612652705,95.3982207497762,92.3462907988749,93.8770460713095,98.8408876868465,100.479299025839
"New Zealand","OECD",1989,94.4017876297511,95.4202066752025,98.8819024021567,99.9486535218683,99.3419622805535,100.413676587446
"New Zealand","OECD",1990,100,100,100,100,100,100
"New Zealand","OECD",1991,101.463132090856,97.6141313583733,102.497993657621,98.6097354840714,98.3543019970539,94.6232346366409
"New Zealand","OECD",1992,109.456199001195,104.233698258338,104.80041763088,99.8000589127491,99.5918958730772,94.8400521682353
"New Zealand","OECD",1993,107.682990959529,101.315126501113,110.438434507531,103.907626107085,106.098621139311,99.8244488432065
"New Zealand","OECD",1994,109.090077969666,101.255044851867,114.379436354145,106.164512609392,111.635797251938,103.617926288054
"New Zealand","OECD",1995,110.036760183205,100.556486615538,116.023468362123,106.02740687766,116.789017410833,106.726999655036
"New Zealand","OECD",1996,114.699423936405,103.25090924406,120.129652571624,108.13912947,120.676873294535,108.631730350272
"New Zealand","OECD",1997,124.982406296253,111.172377752443,125.4731461786,111.608892948422,124.305136316438,110.569943247717
"New Zealand","OECD",1998,122.852279340602,108.41986871163,123.741068854554,109.204245224074,125.612759894714,110.856054192797
"New Zealand","OECD",1999,129.258870834415,113.45047393299,128.727706224726,112.984270907104,132.074811040545,115.922023845891
"New Zealand","OECD",2000,133.238158941862,116.277441167115,133.162696835823,116.21158510407,134.983458501364,117.800570640389
"New Zealand","OECD",2001,143.356349357634,123.984863175205,133.266325393672,115.258286039193,140.136678660259,121.20026080027
"New Zealand","OECD",2002,142.919370641382,121.427465282968,133.440078539539,113.373648592913,147.227789717708,125.087993631695
"New Zealand","OECD",2003,151.599680754123,126.414270255539,131.714234512206,109.832413599424,153.875781797107,128.312240297069
"New Zealand","OECD",2004,149.149539928613,122.672859833995,135.025673390835,111.056229297071,158.867209195624,130.665471011178
"New Zealand","OECD",2005,154.994530925392,126.03581311749,131.903570899854,107.259099480523,164.158073941706,133.487266973331
"New Zealand","OECD",2006,155.238205389332,124.760177931431,131.962008056536,106.053813003263,168.40694501461,135.343489524489
"New Zealand","OECD",2007,149.944403298322,119.424432662395,133.434624404915,106.275085742096,174.699958948106,139.141195166933
"New Zealand","OECD",2008,153.81797972361,121.476948163834,135.508753886071,107.017332441517,171.998985776726,135.835302979372
"New Zealand","OECD",2009,140.075759962235,109.419994986711,136.552051923362,106.667455103636,175.31211513849,136.944827318695
"New Zealand","OECD",2010,139.562726963147,107.894815046229,143.226354378501,110.727135759497,176.986790949265,136.827056124655
"New Zealand","OECD",2011,136.356913395473,104.69653286659,142.680940916139,109.552199797436,181.747603293811,139.54806872525
"New Zealand","OECD",2012,143.542507137849,109.590058075139,149.674699827805,114.271788709639,186.720919562435,142.555378380284
"New Zealand","OECD",2013,142.399513083355,107.693622787031,150.915125873636,114.133793625958,189.669411509019,143.442808300431
"New Zealand","OECD",2014,143.6605526927,108.696061963319,160.224554514076,121.228672583216,195.687136268141,148.060276050346
"Nicaragua","Non-OECD Americas",1971,80.8243646694018,135.469871231165,60.2991431826061,101.067508488436,114.373153229211,191.701059496594
"Nicaragua","Non-OECD Americas",1972,83.0146459319968,134.939493093383,61.6215145361795,100.165167746064,116.926973406501,190.06364892939
"Nicaragua","Non-OECD Americas",1973,90.7341241458534,143.001119613902,66.8268040215938,105.322092269774,124.419586323343,196.090944984889
"Nicaragua","Non-OECD Americas",1974,99.9283667232154,152.72974928751,70.1451141597742,107.209254495672,142.085268045589,217.162033941359
"Nicaragua","Non-OECD Americas",1975,100.570401043007,149.039797040852,72.9334852161854,108.083409446224,141.874208526805,210.249765585844
"Nicaragua","Non-OECD Americas",1976,115.385054698561,165.83600961357,78.2972611559606,112.531951279978,149.261291684255,214.524290579486
"Nicaragua","Non-OECD Americas",1977,142.152348804562,198.124238666748,86.1671041553167,120.095039248079,161.734909244407,225.41734997245
"Nicaragua","Non-OECD Americas",1978,127.978859208792,173.074183171434,83.2697736615324,112.611162096917,149.071338117349,201.5989221848
"Nicaragua","Non-OECD Americas",1979,83.6568978167896,109.837770494328,70.1946411767619,92.1624287860875,109.603208104686,143.904117071245
"Nicaragua","Non-OECD Americas",1980,98.2746551458746,125.337983255277,76.0140656728245,96.9471699119562,114.64753060363,146.219696723707
"Nicaragua","Non-OECD Americas",1981,102.740666325452,127.388591659886,78.0644841761181,96.792487858214,120.789362600253,149.767247376024
"Nicaragua","Non-OECD Americas",1982,101.85735241886,122.875065709015,79.8474567876777,96.3235472598731,119.818488813845,144.542385370602
"Nicaragua","Non-OECD Americas",1983,106.375198460075,124.978797510491,83.2351047496409,97.7918109941218,125.348248205994,147.269979822519
"Nicaragua","Non-OECD Americas",1984,97.3639824403287,111.515254825964,91.5160219899956,104.817328308519,123.3853946813,141.318723667861
"Nicaragua","Non-OECD Americas",1985,98.1805582826724,109.721869528627,95.6564806101728,106.901081728004,118.341072182355,132.252290157957
"Nicaragua","Non-OECD Americas",1986,115.89687636488,126.518976173935,95.6515279084741,104.418115138432,117.138032925285,127.873886351147
"Nicaragua","Non-OECD Americas",1987,117.642128416654,125.579866671912,96.6123520380368,103.131135513176,116.314900802026,124.163086228277
"Nicaragua","Non-OECD Americas",1988,104.52257808,109.185001547782,91.3575355356347,95.432707861695,101.836217813423,106.37881119875
"Nicaragua","Non-OECD Americas",1989,92.8961219582373,94.9579347760527,97.9446287950077,100.118492319434,100.105529759392,102.327354094372
"Nicaragua","Non-OECD Americas",1990,100,100,100,100,100,100
"Nicaragua","Non-OECD Americas",1991,98.74171281311,96.5976869507531,106.116586597989,103.812426586893,99.8100464330941,97.642823333768
"Nicaragua","Non-OECD Americas",1992,115.056150807357,110.114926136341,109.370511614085,104.673463551232,100.211059518784,95.9073751340016
"Nicaragua","Non-OECD Americas",1993,113.58921878391,106.353582981546,107.622207914417,100.766670839227,99.8100464330941,93.4521442207308
"Nicaragua","Non-OECD Americas",1994,130.093917372076,119.274339196473,108.766282006835,99.7204686835501,103.144786829886,94.5664988741158
"Nicaragua","Non-OECD Americas",1995,136.671288109909,122.832283004244,111.886484077064,100.557128469087,109.244406922752,98.1825816771049
"Nicaragua","Non-OECD Americas",1996,144.754861353983,127.634311914967,113.941855282056,100.465643510769,116.167159138877,102.427754654466
"Nicaragua","Non-OECD Americas",1997,155.434964109933,134.589080057588,119.256104204844,103.262283670164,120.768256648375,104.571636475353
"Nicaragua","Non-OECD Americas",1998,182.579135189997,155.398463113457,119.91976623248,102.067234298486,125.26382439848,106.615719123553
